Date,spy_close,qqq_close,spy_return,qqq_return,spy_log_return,qqq_log_return
2015-04-02,206.44000244140625,105.12000274658203,0.0035974988047775547,0.0006663464330385338,0.0035910432838057197,0.000666124522828035
2015-04-06,207.8300018310547,105.9800033569336,0.00673318820582236,0.008181131924290375,0.006710621534576819,0.008147847875413231
2015-04-07,207.27999877929688,105.80000305175781,-0.0026464083477462097,-0.0016984364924914619,-0.002649916276626036,-0.0016998804709864445
2015-04-08,207.97999572753906,106.63999938964844,0.003377059785626191,0.007939473664095198,0.0033713703247297945,0.007908121878186033
2015-04-09,208.89999389648438,107.30999755859375,0.004423493546708901,0.006282803570705431,0.004413738655682361,0.006263149041092493
2015-04-10,210.0399932861328,107.75,0.005457153771930345,0.004100293089336793,0.0054423174598343445,0.004091909795788191
2015-04-13,209.08999633789062,107.4800033569336,-0.004522933625064618,-0.002505769309200989,-0.004533193036131167,-0.0025089140034671303
2015-04-14,209.49000549316406,107.16999816894531,0.0019130956156649948,-0.0028843057155364393,0.001911267978839088,-0.0028884733409998975
2015-04-15,210.42999267578125,107.83999633789062,0.00448702638774745,0.00625173257807754,0.004476989696910224,0.006232271565876771
2015-04-16,210.3699951171875,107.69000244140625,-0.0002851188551158401,-0.0013908930042467738,-0.00028515950922429695,-0.0013918611937909161
2015-04-17,207.9499969482422,106.01000213623047,-0.011503532942505612,-0.015600336773043177,-0.011570210421864109,-0.015723302575253305
2015-04-20,209.85000610351562,107.5999984741211,0.009136855893998153,0.01499855019196561,0.00909536735125444,0.014887184110430624
2015-04-21,209.60000610351562,108.05999755859375,-0.0011913271037823359,0.004275084488809533,-0.0011920372980215694,0.004265972276204409
2015-04-22,210.6300048828125,108.6500015258789,0.0049141161703409875,0.005459966505785285,0.004902081312495939,0.005445114923565275
2015-04-23,211.16000366210938,109.05999755859375,0.0025162548877675217,0.0037735483383052326,0.0025130944190238187,0.0037664463655923174
2015-04-24,211.64999389648438,110.54000091552734,0.0023204689613429696,0.013570542729367308,0.002317780830921687,0.01347928757541874
2015-04-27,210.77000427246094,110.26000213623047,-0.004157758797072475,-0.0025330086572989963,-0.004166426309473084,-0.00253622215141392
2015-04-28,211.44000244140625,110.04000091552734,0.0031788117633626545,-0.001995294906953715,0.003173770022919549,-0.001997288159695936
2015-04-29,210.57000732421875,109.3499984741211,-0.0041146193111144536,-0.006270469244506249,-0.004123107649340438,-0.006290211207629819
2015-04-30,208.4600067138672,107.62999725341797,-0.010020423312721571,-0.01572932093922419,-0.010070965675104416,-0.015854339411228276
2015-05-01,210.72000122070312,109.05000305175781,0.010841381723344146,0.01319340178924655,0.010783035269824706,0.013107126875112536
2015-05-04,211.32000732421875,109.2300033569336,0.0028474093585790783,0.001650621734419877,0.0028433631675065375,0.0016492609555797684
2015-05-05,208.89999389648438,107.44999694824219,-0.011451889758935407,-0.01629594757838504,-0.011517967610371698,-0.0164301869012942
2015-05-06,208.0399932861328,106.70999908447266,-0.004116805339772878,-0.006886904465208898,-0.00412530271224632,-0.006910728637974132
2015-05-07,208.8699951171875,107.3499984741211,0.0039896263114809205,0.005997557821566524,0.0039816888570755144,0.005979644061843872
2015-05-08,211.6199951171875,108.69000244140625,0.013166084474972584,0.012482570902021761,0.013080164912577465,0.01240530592646674
2015-05-11,210.61000061035156,108.2699966430664,-0.004772679945846514,-0.0038642541991501522,-0.004784105551113027,-0.003871739719599874
2015-05-12,209.97999572753906,107.77999877929688,-0.002991334129370582,-0.004525703139946602,-0.0029958171116046452,-0.0045359751381283606
2015-05-13,210.02000427246094,108.0,0.00019053503065014077,0.002041206375902993,0.0001905168811565613,0.0020391259447469987
2015-05-14,212.2100067138672,109.58000183105469,0.010427589738380982,0.014629646583839806,0.010373597439841523,0.014523665695802518
2015-05-15,212.44000244140625,109.58000183105469,0.0010838118856910661,0.0,0.0010832249856105275,0.0
2015-05-18,213.10000610351562,110.05999755859375,0.003106776758258656,0.004380322317196983,0.0031019606997134404,0.004370756629087595
2015-05-19,213.02999877929688,109.94000244140625,-0.00032851864013905274,-0.0010902700331573145,-0.00032857261420882785,-0.0010908648098807078
2015-05-20,212.8800048828125,110.01000213623047,-0.0007040975324783538,0.0006367081432576693,-0.0007043455255603524,0.0006365055306266704
2015-05-21,213.5,110.58000183105469,0.0029124159290057072,0.005181344275571931,0.0029081830623212813,0.005167967298573414
2015-05-22,212.99000549316406,110.47000122070312,-0.0023887330530957263,-0.0009947604316341563,-0.002391590627457102,-0.0009952555341584952
2015-05-26,210.6999969482422,109.19999694824219,-0.010751718324151005,-0.011496372394562138,-0.01080993571497929,-0.011562966569966644
2015-05-27,212.6999969482422,110.95999908447266,0.009492169098091141,0.016117236130186452,0.009447401532239053,0.01598873239130446
2015-05-28,212.4600067138672,110.70999908447266,-0.001128303891952509,-0.0022530641858574674,-0.0011289409059975048,-0.0022556061538326747
2015-05-29,211.13999938964844,110.05000305175781,-0.006212968476445924,-0.005961485305507552,-0.00623234928167894,-0.005979325898657716
2015-06-01,211.57000732421875,110.41999816894531,0.0020366010031891424,0.00336206367039793,0.0020345299428383883,0.0033564245701439037
2015-06-02,211.36000061035156,110.06999969482422,-0.0009926109873662492,-0.003169701864924712,-0.0009931039518940384,-0.0031747360105227477
2015-06-03,211.9199981689453,110.4000015258789,0.0026494963899348356,0.0029981087668722317,0.002645992661753648,0.0029936234016222046
2015-06-04,210.1300048828125,109.55999755859375,-0.008446552008299912,-0.007608731482564801,-0.008482426280820986,-0.007637825553221811
2015-06-05,209.77000427246094,109.30000305175781,-0.0017132280111654685,-0.0023730787936252495,-0.0017146972646251792,-0.0023758990077159155
2015-06-08,208.47999572753906,108.19000244140625,-0.0061496330202022165,-0.010155540524787843,-0.006168619894907657,-0.010207459838028054
2015-06-09,208.4499969482422,108.01000213623047,-0.00014389284301441485,-0.0016637425003596107,-0.00014390319658276506,-0.0016651280569328606
2015-06-10,210.9499969482422,109.48999786376953,0.011993283936678312,0.013702395132557887,0.011921934417045426,0.01360936616613436
2015-06-11,211.6300048828125,109.6500015258789,0.00322355034087618,0.0014613541440420263,0.003218365841152159,0.0014602874052038917
2015-06-12,210.00999450683594,108.75,-0.007654918199683558,-0.008207948138208576,-0.007684367470106338,-0.00824181881100792
2015-06-15,209.11000061035156,108.20999908447266,-0.004285481262917168,-0.004965525660021508,-0.004294690257143493,-0.004977894845889913
2015-06-16,210.25,108.80000305175781,0.005451673216589459,0.005452397858580316,0.005436866635543014,0.005437587348182946
2015-06-17,210.58999633789062,109.0999984741211,0.0016171050553657196,0.002757310789968992,0.0016157989488703656,0.0027535163818806813
2015-06-18,212.77999877929688,110.69000244140625,0.010399365969371077,0.014573822085454102,0.010345664549366142,0.014468644600814547
2015-06-19,210.80999755859375,109.88999938964844,-0.009258394736370357,-0.007227419225880771,-0.009301520060152167,-0.0072536635491538565
2015-06-22,211.88999938964844,110.69999694824219,0.005123105372431436,0.0073709851951282435,0.0051100269172874,0.00734395224214166
2015-06-23,212.0399932861328,110.79000091552734,0.0007078856808553358,0.0008130439906628428,0.0007076352479650247,0.0008127136494399707
2015-06-24,210.5,110.22000122070312,-0.007262749174183902,-0.005144865873399684,-0.0072892513339581156,-0.005158146265969391
2015-06-25,209.86000061035156,110.0,-0.003040377147973561,-0.0019960190370765796,-0.0030450084842962195,-0.00199801373782385
2015-06-26,209.82000732421875,109.2699966430664,-0.00019057126663724056,-0.006636394153941794,-0.00019058942764842233,-0.006658512931219616
2015-06-29,205.4199981689453,106.69000244140625,-0.02097039844477,-0.02361118587829536,-0.021193400386544974,-0.023894396774649065
2015-06-30,205.85000610351562,107.06999969482422,0.0020933109648684223,0.0035616950484809173,0.002091123042273471,0.0035553672333857225
2015-07-01,207.5,107.91999816894531,0.008015515412006513,0.007938717442269594,0.007983561804533027,0.007907371612789106
2015-07-02,207.30999755859375,107.94999694824219,-0.0009156744164157127,0.00027797238515425704,-0.0009160939023287139,0.00027793375798882726
2015-07-06,206.72000122070312,107.69999694824219,-0.0028459618196844394,-0.0023158870501854834,-0.002850019269083222,-0.0023185728640957907
2015-07-07,208.02000427246094,107.97000122070312,0.006288714416027297,0.0025070035293566217,0.006269022964348443,0.0025038662383808975
2015-07-08,204.52999877929688,106.08999633789062,-0.016777259020689717,-0.017412289168817874,-0.0169195914419475,-0.017565666112709807
2015-07-09,204.89999389648438,106.02999877929688,0.0018090017082861287,-0.0005655345524064881,0.0018073674353340466,-0.0005656945273885674
2015-07-10,207.47999572753906,107.6500015258789,0.012591517364115123,0.015278720788765465,0.012512903433965095,0.015163176559918022
2015-07-13,209.77000427246094,109.54000091552734,0.011037249817226202,0.017556891433894606,0.010976783887015968,0.017404549728686453
2015-07-14,210.67999267578125,110.26000213623047,0.004338029197627158,0.006572952480239147,0.004328647072469884,0.006551444822517581
2015-07-15,210.61000061035156,110.37999725341797,-0.00033221980189357403,0.0010882923531894129,-0.0003322749991173715,0.0010877005923666785
2015-07-16,212.3000030517578,111.94000244140625,0.00802432190545832,0.014133042460643619,0.007992298232542884,0.014034102144780581
2015-07-17,212.47999572753906,113.58999633789062,0.0008478222948369307,0.01473998446040814,0.0008474630965250066,0.01463240673044615
2015-07-20,212.58999633789062,113.9800033569336,0.0005176986660551108,0.0034334627310210752,0.0005175647063325456,0.0034275818551925746
2015-07-21,211.75,113.91000366210938,-0.003951250540291329,-0.0006141401365379329,-0.003959077354646671,-0.0006143287978385253
2015-07-22,211.3699951171875,112.62000274658203,-0.0017945921266233622,-0.011324737723245715,-0.0017962043362016416,-0.011389350846446782
2015-07-23,210.17999267578125,112.19999694824219,-0.005629949703819026,-0.0037294067492161798,-0.0056458576058752,-0.003736378325192691
2015-07-24,208.0,111.0999984741211,-0.010372027556133978,-0.009803908235652803,-0.010426191888768848,-0.009852282978027423
2015-07-27,206.7899932861328,110.18000030517578,-0.005817339970515367,-0.008280811715398961,-0.005834326602727022,-0.008315288096937231
2015-07-28,209.3300018310547,111.12999725341797,0.012283034128287351,0.008622226770837571,0.012208209755053484,0.008585267668154649
2015-07-29,210.77000427246094,111.55000305175781,0.006879102034157647,0.0037794097788204084,0.006855548966037117,0.003772285753780303
2015-07-30,210.82000732421875,112.08000183105469,0.00023723988586721312,0.0047512215580214345,0.000237211748935537,0.004739970129486313
2015-07-31,210.5,111.94999694824219,-0.001517917242677136,-0.0011599293423323331,-0.0015190704461810003,-0.0011606025810285002
2015-08-03,209.7899932861328,111.5999984741211,-0.003372953510057952,-0.0031263821675932,-0.0033786547413504576,-0.0031312795102958245
2015-08-04,209.3800048828125,111.38999938964844,-0.001954280072649306,-0.0018817122521856966,-0.0019561921695385102,-0.0018834848967727883
2015-08-05,210.07000732421875,112.25,0.0032954552742150423,0.007720626762401039,0.0032900371616514136,0.007690975244675961
2015-08-06,208.35000610351562,110.44999694824219,-0.008187752466959797,-0.016035661931027234,-0.008221456210205291,-0.01616562438645795
2015-08-07,207.9499969482422,110.30999755859375,-0.0019198902978418975,-0.0012675363831294861,-0.0019217356495132233,-0.0012683403868452184
2015-08-10,210.57000732421875,111.56999969482422,0.012599232577188646,0.011422374799357593,0.012520522679780615,0.011357632020742692
2015-08-11,208.6699981689453,110.13999938964844,-0.009023170865677721,-0.01281706828974849,-0.009064126222849762,-0.012899915577065258
2015-08-12,208.9199981689453,110.5199966430664,0.0011980639392041859,0.003450129430940363,0.0011973468333049738,0.0034441913884856504
2015-08-13,208.66000366210938,110.33999633789062,-0.0012444692184311323,-0.0016286673058550916,-0.001245244213287163,-0.0016299950262573745
2015-08-14,209.4199981689453,110.51000213623047,0.0036422625011864884,0.001540745006182842,0.003635645525430537,0.001539559276377738
2015-08-17,210.58999633789062,111.43000030517578,0.005586850249141184,0.008325021727998871,0.005571301686068404,0.008290559866340804
2015-08-18,209.97999572753906,110.86000061035156,-0.002896626719974038,-0.005115316281640081,-0.0029008300621226205,-0.005128444300419161
2015-08-19,208.32000732421875,110.12999725341797,-0.007905459744242727,-0.00658491207752554,-0.007936873561101215,-0.006606688259866688
2015-08-20,203.97000122070312,107.08000183105469,-0.020881364970122607,-0.02769450193796874,-0.021102463987507057,-0.02808522548537131
2015-08-21,197.8300018310547,102.4000015258789,-0.030102462876414493,-0.04370564274512845,-0.030564844895498506,-0.044689508245458746
2015-08-24,189.5,98.45999908447266,-0.04210686829072796,-0.038476585768512095,-0.043019060773217356,-0.03923636247498387
2015-08-25,187.27000427246094,98.08999633789062,-0.01176778748041718,-0.003757899147090127,-0.011837575935620176,-0.0037649777895375908
2015-08-26,194.4600067138672,103.02999877929688,0.038393775176858824,0.05036193929898247,0.03767507232034739,0.04913480886689388
2015-08-27,199.27000427246094,105.63999938964844,0.024735150635221803,0.025332433672473398,0.024434189577847116,0.025016885542334697
2015-08-28,199.27999877929688,105.62000274658203,5.015560105214867e-05,-0.0001892904504159354,5.015434330204552e-05,-0.00018930836811437986
2015-08-31,197.6699981689453,104.30999755859375,-0.008079087817210562,-0.012403002782829131,-0.00811190049770867,-0.012480562000576059
2015-09-01,191.77000427246094,101.05000305175781,-0.029847695407179353,-0.03125294394724443,-0.03030220476613541,-0.031751737232482376
2015-09-02,195.41000366210938,103.9000015258789,0.018981067469117097,0.02820384352350125,0.01880317454798349,0.0278134387411127
2015-09-03,195.5500030517578,103.38999938964844,0.0007164392151106647,-0.004908586417137206,0.0007161826950495659,-0.004920673096004264
2015-09-04,192.58999633789062,102.16000366210938,-0.015136827755935833,-0.01189666055518146,-0.015252558886480107,-0.011967992124125054
2015-09-08,197.42999267578125,105.04000091552734,0.025131088996954265,0.02819104493127722,0.024820496117270316,0.02780099113944237
2015-09-09,194.7899932861328,103.86000061035156,-0.013371825394249193,-0.011233818496676595,-0.013462033317038494,-0.01129739441767953
2015-09-10,195.85000610351562,104.98999786376953,0.005441823779036348,0.010880004301726753,0.005427070554778015,0.010821242887011012
2015-09-11,196.74000549316406,105.56999969482422,0.004544290844586518,0.005524353203695487,0.004533996729467052,0.005509149931000345
2015-09-14,196.00999450683594,105.25,-0.0037105365759151354,-0.0030311612745027583,-0.0037174376932770856,-0.0030357645483692734
2015-09-15,198.4600067138672,106.48999786376953,0.012499424905324519,0.011781452387358948,0.012421952003654629,0.011712591404415721
2015-09-16,200.17999267578125,107.08999633789062,0.008666662822368387,0.00563431764632627,0.008629322886787182,0.00561850424931864
2015-09-17,199.72999572753906,107.12999725341797,-0.0022479616580415307,0.00037352616392971605,-0.002250492116810325,0.0003734564203989612
2015-09-18,195.4499969482422,105.3499984741211,-0.021428923400846678,-0.01661531620397838,-0.021661856460941403,-0.016754898870326728
2015-09-21,196.4600067138672,105.68000030517578,0.0051676120818382465,0.003132433183050898,0.00515430579598654,0.003127537335506927
2015-09-22,193.91000366210938,104.0999984741211,-0.01297975651335359,-0.014950812135617553,-0.013064729640802282,-0.015063702138699791
2015-09-23,193.60000610351562,104.18000030517578,-0.0015986671793061236,0.0007685094354210609,-0.0015999464112404114,0.0007682142832533653
2015-09-24,192.89999389648438,103.80000305175781,-0.0036157654181940835,-0.003647506741263573,-0.003622318098044462,-0.0036541751142059207
2015-09-25,192.85000610351562,102.91999816894531,-0.00025913838543500933,-0.008477888795183408,-0.0002591719675881542,-0.008514030509657128
2015-09-28,188.00999450683594,99.98999786376953,-0.0250972851620328,-0.02846871703559617,-0.025417592615977622,-0.028881809999178335
2015-09-29,188.1199951171875,99.47000122070312,0.0005850785254268853,-0.005200486590417497,0.0005849074337178979,-0.0052140561869209266
2015-09-30,191.6300048828125,101.76000213623047,0.018658355606688604,0.023022025609975794,0.01848642383981401,0.02276101714824699
2015-10-01,192.1300048828125,102.22000122070312,0.0026091947360005197,0.004520431159748206,0.0026057966968957543,0.00451024469741143
2015-10-02,195.0,104.01000213623047,0.014937776735799435,0.017511258991892875,0.014827306906029528,0.01735970362169015
2015-10-05,198.47000122070312,105.5,0.017794878054887775,0.014325524787683008,0.017638402790987828,0.014223884012376942
2015-10-06,197.7899932861328,105.0,-0.003426250468019698,-0.004739336492891044,-0.0034321335058390325,-0.004750602758597865
2015-10-07,199.41000366210938,105.62999725341797,0.008190557818731348,0.005999973842075956,0.008157197237427178,0.005982045675634557
2015-10-08,201.2100067138672,106.05000305175781,0.009026643692398917,0.003976198137468412,0.008986147060895028,0.00396831395412726
2015-10-09,201.3300018310547,106.52999877929688,0.0005963675422870907,0.0045261264849261185,0.0005961897858329525,0.00451591437704753
2015-10-12,201.52000427246094,106.79000091552734,0.0009437363516526798,0.002440647134232421,0.0009432913124797186,0.0024376735922771787
2015-10-13,200.25,106.0999984741211,-0.0063021250770908255,-0.006461301952343401,-0.006322067297061622,-0.006482266518189138
2015-10-14,199.2899932861328,105.93000030517578,-0.004794041018063355,-0.001602244782187956,-0.004805569292141318,-0.001603529749096751
2015-10-15,202.35000610351562,107.66999816894531,0.015354573337705846,0.016425921445829772,0.015237884828707922,0.016292475332128135
2015-10-16,203.27000427246094,108.12000274658203,0.004546568525798156,0.00417947975563826,0.004536264104484977,0.0041707699898838844
2015-10-19,203.3699951171875,108.73999786376953,0.0004919114607413455,0.005734323912668371,0.0004917905119611764,0.0057179452611333574
2015-10-20,203.11000061035156,108.18000030517578,-0.0012784310029909651,-0.00514987649066645,-0.001279248893057329,-0.005163182808188442
2015-10-21,201.85000610351562,107.5199966430664,-0.006203507966371036,-0.00610097670777876,-0.0062228296715968155,-0.006119663710922597
2015-10-22,205.25999450683594,109.70999908447266,0.016893675007230602,0.020368326913889234,0.01675256391876057,0.020163666931064927
2015-10-23,207.50999450683594,112.77999877929688,0.010961707396543119,0.027982861365812628,0.010902063353210822,0.02759849507085751
2015-10-26,207.0,112.8499984741211,-0.0024576864745622373,0.0006206747258545864,-0.0024607115434295357,0.0006204821869621592
2015-10-27,206.60000610351562,113.08000183105469,-0.0019323376641757761,0.0020381334518699834,-0.001934207037161375,0.002036059275706564
2015-10-28,208.9499969482422,114.0199966430664,0.011374592329630007,0.00831265296065431,0.011310388060510447,0.00827829314386511
2015-10-29,208.8300018310547,113.83999633789062,-0.0005742767118451786,-0.0015786731316899116,-0.0005744416718742212,-0.001579920549134065
2015-10-30,207.92999267578125,113.33000183105469,-0.004309769417143228,-0.00447992378111306,-0.004319083243286122,-0.004489988710983602
2015-11-02,210.38999938964844,114.61000061035156,0.01183093733717877,0.011294438883050706,0.011761498942322644,0.011231132932375912
2015-11-03,211.0,115.01000213623047,0.0028993802562917725,0.0034901101452640138,0.0028951851601861857,0.003484033844718809
2015-11-04,210.36000061035156,115.0199966430664,-0.00303317246278878,8.690119685494935e-05,-0.003037781853460959,8.68974211646817e-05
2015-11-05,210.14999389648438,114.70999908447266,-0.00099832056121818,-0.002695162299089171,-0.0009988192150948924,-0.0026988007880142644
2015-11-06,210.0399932861328,114.79000091552734,-0.0005234385607726377,0.0006974268302084585,-0.0005235756025601468,0.0006971837411347062
2015-11-09,208.0800018310547,113.56999969482422,-0.009331515510039412,-0.010628114042798065,-0.009375326864791323,-0.01068499583663812
2015-11-10,208.55999755859375,113.27999877929688,0.0023067845218915917,-0.0025534993070934764,0.0023041279790732326,-0.0025567650470101518
2015-11-11,207.74000549316406,113.13999938964844,-0.00393168428763202,-0.0012358703315419328,-0.00393943367707168,-0.0012366346490766005
2015-11-12,204.83999633789062,112.04000091552734,-0.013959801090738244,-0.009722454304889605,-0.014058155525712998,-0.009770025957011364
2015-11-13,202.5399932861328,109.83999633789062,-0.011228290826386655,-0.01963588503801794,-0.01129180396066122,-0.019831230444024146
2015-11-16,205.6199951171875,111.41999816894531,0.015206882261043164,0.014384576508854607,0.015092416612007657,0.014282100039546657
2015-11-17,205.47000122070312,111.48999786376953,-0.0007294713551514453,0.0006282507267507675,-0.0007297375488420926,0.0006280534598806483
2015-11-18,208.72999572753906,113.62999725341797,0.015866036343350487,0.019194541489392813,0.015741486470022985,0.01901265013989817
2015-11-19,208.5500030517578,113.70999908447266,-0.0008623229984453529,0.0007040555574093776,-0.0008626950128019091,0.0007038078265661165
2015-11-20,209.30999755859375,114.4800033569336,0.0036441836284573093,0.006771649623257048,0.003637559679012878,0.006748824986306127
2015-11-23,209.07000732421875,114.1500015258789,-0.0011465779808621512,-0.002882615490722773,-0.0011472358042738835,-0.0028867782283958188
