Date,rsi_14,rsi_30,roc_5,roc_21,macd,macd_signal,macd_diff,sma_5,sma_10,sma_20,bb_upper,bb_lower,bb_width,bb_position,ret_lag_1,ret_lag_3,ret_lag_5,ret_lag_10,spy_qqq_ratio,spy_return
2015-03-13,44.284407009541,49.64614470128971,-0.8048183946724398,-0.5315763222637487,0.021031066398933262,0.8806900568331382,-0.8596589904342049,206.15400085449218,208.20700073242188,209.5000015258789,214.01709114752322,204.98291190423458,0.044072840801038515,0.09376501218407805,0.01271396627636,-0.0162219469807611,-0.0140644617477917,-0.0034061936042734,1.9539586955255852,-0.006132323684366
2015-03-16,52.382976595477345,53.833974193762046,0.10558707048312739,-0.16273996786831457,0.08583556659601754,0.7217191587857141,-0.6358835921896966,206.1980010986328,207.86600036621093,209.44000167846679,213.97247329101108,204.9075300659225,0.04423919034196665,0.40512904206262224,-0.006132323684366,-0.0023416710778796,0.0041445812547062,0.0063134995154938,1.9548266897536297,0.0133605401328091
2015-03-17,50.597314473270856,52.80962465445686,1.4538057607773622,-0.8675717780628102,0.08617184011899326,0.5946096950523699,-0.5084378549333767,206.79400329589845,207.5500015258789,209.33250198364257,213.89817515265864,204.7668288146265,0.044593874852155144,0.34969409559476117,0.0133605401328091,0.01271396627636,-0.0162219469807611,-0.0041040160075123,1.9459156112028662,-0.0029724571471126
2015-03-18,56.96737265243807,56.279781128837435,2.9144287109375,0.16658231521529615,0.284883486439071,0.5326644533297101,-0.2477809668906391,207.9860046386719,207.57300262451173,209.3490020751953,213.92844895038527,204.76955520000533,0.04472780995902514,0.6213033657722907,-0.0029724571471126,-0.006132323684366,-0.0023416710778796,-0.0042156091807146,1.9501483532681194,0.0120215422162384
2015-03-19,54.083496869797024,54.68242800710061,1.1588574725993996,-0.29981671735259685,0.3607409816071083,0.4982797589851898,-0.13753877737808146,208.46600341796875,207.477001953125,209.32500228881835,213.89599334115067,204.75401123648604,0.044648610542266064,0.5191422067094569,0.0120215422162384,0.0133605401328091,0.01271396627636,0.0010940921419519,1.9383789456950609,-0.0045614686080114
2015-03-20,56.33976140827872,55.909542998829735,2.2251381189871076,0.20478519064657577,0.48865536845565316,0.4963548808792825,-0.007699512423629318,209.3820037841797,207.76800231933595,209.28350219726562,213.79892779310754,204.7680766014237,0.0441028276554171,0.6247392345342905,-0.0045614686080114,-0.0029724571471126,-0.006132323684366,-0.0140644617477917,1.9387266749167884,0.0043436928978968
2015-03-23,55.02776583029968,55.21271501249333,0.6807930561317572,-0.5870126211505985,0.550597625921398,0.5072034298877056,0.043394196033692434,209.66600341796874,207.93200225830077,209.22300186157227,213.6653905252166,204.78061319792795,0.04338680888068825,0.5874527418983548,0.0043436928978968,0.0120215422162384,0.0133605401328091,0.0041445812547062,1.9387001531724921,-0.0019485939592862
2015-03-24,51.32343837158864,53.23724672658706,0.413541345733288,-1.1315748845584976,0.4987227979370914,0.5055073034975828,-0.006784505560491372,209.83800354003907,208.31600341796874,209.07350234985353,213.35595353988535,204.7910511598217,0.04182263986417784,0.4704030455472753,-0.0019485939592862,-0.0045614686080114,-0.0029724571471126,-0.0162219469807611,1.9347726001461412,-0.0056190127418154
2015-03-25,43.20157486569139,48.57484615859778,-2.2332091880150733,-2.8563349801673654,0.20829308917885214,0.44606446063383665,-0.2377713714549845,208.89800109863282,208.44200286865234,208.78000183105468,213.12552179784885,204.4344818642605,0.04251259305345064,0.15251484893686199,-0.0056190127418154,0.0043436928978968,0.0120215422162384,-0.0023416710778796,1.9510714611520503,-0.0146538296621729
2015-03-26,42.053961190986456,47.88024138600752,-2.019091039398134,-3.0052452221382135,-0.060712804917301355,0.34470900752360906,-0.4054218124409104,208.052001953125,208.25900268554688,208.4745018005371,212.90420112505774,204.04480247601646,0.043418889094627246,0.1382940135081332,-0.0146538296621729,-0.0019485939592862,-0.0045614686080114,0.01271396627636,1.9530923620613068,-0.0023813678433914
2015-03-27,43.601563763363764,48.609437786640115,-2.2194753517730343,-2.6681801775788503,-0.23328754986621902,0.22910969604564346,-0.4623972459118625,207.11800231933594,208.2500030517578,208.22850189208984,212.6917274767376,203.76527630744206,0.04380751878365808,0.22122220222461228,-0.0023813678433914,-0.0056190127418154,0.0043436928978968,-0.006132323684366,1.9497726690525157,0.0022896731666615
2015-03-30,51.11096970075011,52.296570463198044,-0.8333333333333334,-1.1440252635592378,-0.16560965376959302,0.15016582608259615,-0.3157754798521892,206.76800231933595,208.21700286865234,208.04150161743163,212.1586385806763,203.92436465418697,0.040379058875347866,0.5253207974898229,0.0022896731666615,-0.0146538296621729,-0.0019485939592862,0.0133605401328091,1.9511851723976479,0.012199836880627
2015-03-31,46.297270436436605,49.62580014973853,-1.1445333610810138,-2.6227712030330275,-0.25588414105300217,0.0689558326554765,-0.32483997370847867,206.28999938964844,208.06400146484376,207.80700149536133,211.72552459894354,203.88847839177913,0.0384379061974519,0.3242949214308241,0.012199836880627,-0.0023813678433914,-0.0056190127418154,-0.0029724571471126,1.954829504342939,-0.0087395309686374
2015-04-01,44.48745510743812,48.59604332044783,-0.029159000872633248,-2.567259517951772,-0.38192923452825767,-0.021221180781270332,-0.36070805374698733,206.2779998779297,207.58800048828124,207.58050155639648,211.43580022788564,203.72520288490733,0.037848028784805456,0.25611427694810335,-0.0087395309686374,0.0022896731666615,-0.0146538296621729,0.0120215422162384,1.9581150973112724,-0.0035362871357825
2015-04-02,46.75951706571373,49.69078729057471,0.569980096747291,-1.8027842663540115,-0.4172982657504747,-0.10043659777511121,-0.31686166797536347,206.51199951171876,207.28200073242186,207.37950134277344,211.0269060582881,203.73209662725878,0.03580589191292543,0.3712099458868766,-0.0035362871357825,0.012199836880627,-0.0023813678433914,-0.0045614686080114,1.9638508090518347,0.0035974988047775
2015-04-06,50.83041249925507,51.68998660221743,1.0158434344748954,-1.2496459179477968,-0.3293703672118795,-0.14622335166246486,-0.18314701554941465,206.92999877929688,207.0240005493164,207.39600143432617,211.0484195784306,203.74358329022172,0.03585308636593254,0.559412747884448,0.0035974988047775,-0.0087395309686374,0.0022896731666615,0.0043436928978968,1.9610303382525578,0.0067331882058223
2015-04-07,49.226494918946955,50.862651754061915,-0.4657869006977791,-0.10602468467620482,-0.3006023668764044,-0.17709915470525278,-0.12350321217115162,206.73599853515626,206.7520004272461,207.34200134277344,210.96764979522325,203.71635289032363,0.03559506540352976,0.49144945183051686,0.0067331882058223,-0.0035362871357825,0.012199836880627,-0.0019485939592862,1.9591681739167308,-0.0026464083477462
2015-04-08,51.331355778860924,51.87675942284799,0.7508613606319394,-0.1823789987038797,-0.21879745488055846,-0.18543881474031393,-0.03335864014024453,207.0459991455078,206.66799926757812,207.49200134277345,210.9591211795357,204.02488150601118,0.03398722558905261,0.5703746059757331,-0.0026464083477462,0.0035974988047775,-0.0087395309686374,-0.0056190127418154,1.950300046116914,0.0033770597856261
2015-04-09,54.02877133629742,53.19023759893656,1.555662127232502,1.912380842351007,-0.07882170174994485,-0.1641153921422401,0.08529369039229526,207.68599853515624,206.98199920654298,207.71200103759764,210.94207761545286,204.48192445974243,0.03159278343442175,0.6838954635056348,0.0033770597856261,0.0067331882058223,-0.0035362871357825,-0.0146538296621729,1.9466964742257136,0.0044234935467089
2015-04-10,57.19468214351822,54.772616110244215,1.7438436359970233,2.7090431717030867,0.12268428636423323,-0.10675545644094546,0.2294397428051787,208.40599670410157,207.45899810791016,207.8590003967285,211.22886114673713,204.48913964671988,0.03295882368941916,0.8236028208878846,0.0044234935467089,-0.0026464083477462,0.0035974988047775,-0.0023813678433914,1.9493270838620214,0.0054571537719303
2015-04-13,53.86558679338566,53.22164717405084,0.6062620871553557,0.9608837159475467,0.2033780044131106,-0.04472876427013425,0.24810676868324485,208.65799560546876,207.79399719238282,208.02200012207032,211.29757472786594,204.7464255162747,0.03199640333193749,0.6630242544209921,0.0054571537719303,0.0033770597856261,0.0067331882058223,0.0022896731666615,1.9453850931090628,-0.0045229336250646
2015-04-14,55.05193981764408,53.79159042331363,1.066193905288633,1.7781682114124138,0.2961914425710859,0.023455277098109774,0.2727361654729761,209.0999969482422,207.91799774169922,208.06750030517577,211.39764184930698,204.73735876104456,0.03253086358330843,0.7135802891764822,-0.0045229336250646,0.0044234935467089,-0.0026464083477462,0.012199836880627,1.9547448826388807,0.0019130956156649
2015-04-15,57.798288578053075,55.12084040092951,1.1779964412788029,0.8869454542554925,0.44051785521051556,0.10686779272059094,0.3336500624899246,209.58999633789062,208.31799774169923,208.19099960327148,211.6756513022548,204.70634790428815,0.03404537020622927,0.8212649736504531,0.0019130956156649,0.0054571537719303,0.0033770597856261,-0.0087395309686374,1.951316763925414,0.0044870263877474
2015-04-16,57.55655562326673,55.01634137304338,0.7036865790582656,1.158871093246416,0.5437878279010135,0.19425179975667548,0.34953602814433804,209.88399658203124,208.78499755859374,208.1864990234375,211.65963047483672,204.7133675720383,0.033931652755182416,0.814341124760817,0.0044870263877474,-0.0045229336250646,0.0044234935467089,-0.0035362871357825,1.953477484891405,-0.0002851188551158
2015-04-17,48.707742468997466,50.98333097141453,-0.995046850455508,-1.1926302791757992,0.4254520513990485,0.2404918500851501,0.18496020131389843,209.46599731445312,208.93599700927734,208.1089988708496,211.5302189262278,204.6877788154714,0.03342866950999036,0.4767623946963798,-0.0002851188551158,0.0019130956156649,0.0054571537719303,0.0035974988047775,1.9616073272124972,-0.0115035329425056
2015-04-20,54.60828758142714,53.737739765789804,0.3634845181195388,0.16706735251341126,0.47945806166691796,0.2882850924015037,0.19117296926541427,209.6179992675781,209.13799743652345,208.08099899291992,211.43493806833925,204.72705991750058,0.032764980621231794,0.7637208176440274,-0.0115035329425056,0.0044870263877474,-0.0045229336250646,0.0067331882058223,1.9502788947900096,0.0091368558939981
2015-04-21,53.73240557699665,53.32983161300777,0.05250876293241355,-0.38496152487811325,0.49636353339627703,0.32990078060045835,0.16646275279581868,209.63999938964844,209.3699981689453,208.0609992980957,211.373441134238,204.74855746195342,0.03235619217251682,0.7323069930810071,0.0091368558939981,-0.0002851188551158,0.0019130956156649,-0.0026464083477462,1.9396632504073807,-0.0011913271037823
2015-04-22,56.80629927850114,54.79239418510916,0.09504928669527524,0.30000232514880953,0.586117141408522,0.3811440527620711,0.20497308864645092,209.68000183105468,209.63499908447267,208.1514991760254,211.63635918875502,204.66663916329577,0.03405401121527372,0.8556105120052923,-0.0011913271037823,-0.0115035329425056,0.0044870263877474,0.0033770597856261,1.9386102340057803,0.0049141161703409
2015-04-23,58.340045681478735,55.53415359959317,0.3755329007265361,1.1205805266817486,0.6920366270439899,0.4433225676184549,0.24871405942553504,209.83800354003907,209.86100006103516,208.42149963378907,211.9597208325778,204.88327843500034,0.03453889673979657,0.8869888108264362,0.0049141161703409,0.0091368558939981,-0.0002851188551158,0.0044234935467089,1.9361819951321855,0.0025162548877675
2015-04-24,59.762572896496565,56.22114573153579,1.7792724224771825,2.8625581001620577,0.8062230618134265,0.5159026664574492,0.2903203953559773,210.5780029296875,210.02200012207032,208.74049911499023,212.23481120950728,205.24618702047317,0.034049958688572385,0.9163186777247915,0.0025162548877675,-0.0011913271037823,-0.0115035329425056,0.0054571537719303,1.9146914433104039,0.0023204689613429
2015-04-27,56.060271255575046,54.65241662793654,0.43840750163785674,2.6793978104563627,0.8162990385703779,0.575981940880035,0.24031709769034293,210.76200256347656,210.19000091552735,208.99199905395508,212.3056668071565,205.67833130075365,0.03222184594988774,0.7682835683794857,0.0023204689613429,0.0049141161703409,0.0091368558939981,-0.0045229336250646,1.9115726481852091,-0.0041577587970724
2015-04-28,58.184310437064376,55.62758728958979,0.877860822667119,2.7704854651768476,0.868337916588473,0.6344531360217226,0.23388478056675044,211.1300018310547,210.38500061035157,209.1514991760254,212.61084368338885,205.69215466866194,0.03363613466868408,0.8307712285535043,-0.0041577587970724,0.0025162548877675,-0.0011913271037823,0.0019130956156649,1.9214831032555064,0.0031788117633626
2015-04-29,54.500211993483624,54.06582207321307,-0.028484810902003554,1.1140491352791115,0.8298122086322621,0.6735249505438305,0.15628725808843158,211.11800231933594,210.3990020751953,209.35849990844727,212.63214936354427,206.08485045335027,0.031769918534968,0.685039270757165,0.0031788117633626,0.0023204689613429,0.0049141161703409,0.0044870263877474,1.9256516713537266,-0.0041146193111144
2015-04-30,46.76615376863593,50.508072770534504,-1.2786497922980704,0.9833910333341316,0.6218525630130785,0.6631904730376801,-0.04133791002460163,210.5780029296875,210.20800323486327,209.49650039672852,212.3469623659484,206.64603842750864,0.0275878694884327,0.31818847364853564,-0.0041146193111144,-0.0041577587970724,0.0025162548877675,-0.0002851188551158,1.9368207008594645,-0.0100204233127215
2015-05-01,54.25422135839973,53.87141256995922,-0.4394012296717226,2.440449366522869,0.6321190399193028,0.6569761864140047,-0.02485714649470183,210.39200439453126,210.48500366210936,209.71050033569335,212.234961554555,207.1860391168317,0.024369028237835298,0.6999438290965269,-0.0100204233127215,0.0031788117633626,0.0023204689613429,-0.0115035329425056,1.9323245788511374,0.0108413817233441
2015-05-04,56.022870769740365,54.716588384972404,0.26094939536408407,2.3638853057064795,0.6808226749277821,0.6617454841167603,0.019077190811021882,210.50200500488282,210.6320037841797,209.88500061035157,212.34710350953065,207.42289771117248,0.023739933501531345,0.791418915583431,0.0108413817233441,-0.0041146193111144,-0.0041577587970724,0.0091368558939981,1.9346333500849864,0.002847409358579
2015-05-05,47.96751476870387,50.83071630752113,-1.2012904443782948,0.5148400404189546,0.5181726263552662,0.6330309125644614,-0.11485828620919525,209.99400329589844,210.56200256347657,209.96600036621095,212.1733851495376,207.7586155828843,0.02124951378919864,0.25853632819738603,0.002847409358579,-0.0100204233127215,0.0031788117633626,-0.0011913271037823,1.9441600728672876,-0.0114518897589354
2015-05-06,45.46562477847262,49.53739366128074,-1.201507313522778,0.3666511536625143,0.3162311136695166,0.5696709527854725,-0.2534398391159559,209.48800048828124,210.3030014038086,209.96900024414063,212.16571810361384,207.77228238466742,0.021145437055037304,0.06093429347581107,-0.0114518897589354,0.0108413817233441,-0.0041146193111144,0.0049141161703409,1.9495829357232621,-0.0041168053397728
2015-05-07,48.26995297814151,50.787535569235445,0.19667484894743564,0.427925477416778,0.22062202770445083,0.49986116776926826,-0.2792391400648174,209.56999816894532,210.0740005493164,209.96750030517578,212.16717480255238,207.76782580779917,0.021174351599669426,0.25053009222564715,-0.0041168053397728,0.002847409358579,-0.0100204233127215,0.0025162548877675,1.9456916449564727,0.0039896263114809
2015-05-08,56.290011170011816,54.63919018235423,0.4271041625240609,1.3020590235397187,0.362573632401876,0.4724036606957898,-0.1098300282939138,209.7499969482422,210.0710006713867,210.0465003967285,212.36138713495893,207.73161365849808,0.022287284034061397,0.8398642997241897,0.0039896263114809,-0.0114518897589354,0.0108413817233441,0.0023204689613429,1.9470051556146561,0.0131660844749725
2015-05-11,53.03771242358509,53.06136030181266,-0.3359865082617699,0.27138037632779305,0.3890880214924266,0.45574053285511723,-0.06665251136269063,209.60799560546874,210.05500030517578,210.12250061035155,212.406383920897,207.8386172998061,0.021977468289744954,0.6067261181315804,0.0131660844749725,-0.0041168053397728,0.002847409358579,-0.0041577587970724,1.9452295847451568,-0.0047726799458465
2015-05-12,51.05611051932845,52.090706564149585,0.5169946685540837,0.4256537401292678,0.35517055196299907,0.43562653667669365,-0.08045598471369458,209.8239959716797,209.90899963378905,210.14700012207032,212.41366586398337,207.88033438015728,0.021807409043011466,0.46316078029433233,-0.0047726799458465,0.0039896263114809,-0.0114518897589354,0.0031788117633626,1.9482278540150944,-0.0029913341293705
2015-05-13,51.18085327559342,52.148212968138694,0.9517453615780695,0.2529947803710916,0.3277410731292605,0.41404944396720705,-0.08630837083794657,210.21999816894532,209.85399932861327,210.1265007019043,212.3899717780893,207.8630296257193,0.0217784863451729,0.4764749745283076,-0.0029913341293705,0.0131660844749725,-0.0041168053397728,-0.0041146193111144,1.944629669189453,0.0001905350306501
2015-05-14,57.55752530911895,55.19365976222441,1.5990863574281016,0.8458936938844471,0.47721684916231766,0.42668292500622923,0.05053392415608843,210.88800048828125,210.22899932861327,210.21850128173827,212.65689961677074,207.7801029467058,0.023470951264837007,0.9083634333892364,0.0001905350306501,-0.0047726799458465,0.0039896263114809,-0.0100204233127215,1.936576046430832,0.0104275897383809
2015-05-15,58.17539318533479,55.50133902361136,0.3874904749736241,0.9839841100274989,0.6072363687735276,0.46279361375968897,0.14444275501383863,211.052001953125,210.4009994506836,210.4430015563965,212.83088263493994,208.05512047785305,0.022954312040569344,0.9181533374827615,0.0104275897383809,-0.0029913341293705,0.0131660844749725,0.0108413817233441,1.9386749305674982,0.001083811885691
2015-05-18,59.97603086164768,56.39031803003071,1.1822826484724964,2.476561303607628,0.7548333059730794,0.5212015522023671,0.23363175377071232,211.5500030517578,210.5789993286133,210.6055015563965,213.23950173796837,207.9715013748246,0.02533039540667305,0.9735201927037216,0.001083811885691,0.0001905350306501,-0.0047726799458465,0.002847409358579,1.9362167075286856,0.0031067767582586
2015-05-19,59.682520499231835,56.26697389282993,1.4525207704620553,1.5153645857949796,0.8562852131749707,0.5882182843968878,0.2680669287780829,212.16000366210938,210.99199981689452,210.77700119018556,213.56872853979888,207.98527384057223,0.026845432833415683,0.903513185022057,0.0031067767582586,0.0104275897383809,-0.0029913341293705,-0.0114518897589354,1.937693233114431,-0.000328518640139
2015-05-20,59.01612629816969,55.995504734419356,1.3617753319542292,1.564884868217515,0.9140467645318324,0.6533839804238768,0.2606627841079556,212.73200378417968,211.4760009765625,210.88950119018554,213.82605017120787,207.95295220916321,0.02824243608783863,0.8389188645397611,-0.000328518640139,0.001083811885691,0.0001905350306501,-0.0041168053397728,1.9350968161894346,-0.0007040975324783
2015-05-21,60.95669912664104,56.88497918247429,0.6078852294049317,1.362576580095637,0.9983433538373845,0.7223758551065784,0.27596749873080606,212.99000244140626,211.93900146484376,211.0065010070801,214.15560732142944,207.85739469273074,0.030300642601670067,0.895905813271201,-0.0007040975324783,0.0031067767582586,0.0104275897383809,0.0039896263114809,1.930728852095586,0.0029124159290057
2015-05-22,58.502806505058686,55.92308338494621,0.2588980631882355,0.8666422614687237,1.0123272354678363,0.78036613117883,0.2319611042890063,213.10000305175782,212.0760025024414,211.07350158691406,214.32971958603557,207.81728358779256,0.03133731653985278,0.794283722215018,0.0029124159290057,-0.000328518640139,0.001083811885691,0.0131660844749725,1.92803478898892,-0.0023887330530957
2015-05-26,48.97000500903364,51.85042827998833,-1.1262360800250653,-0.44885281154642914,0.8290680310481378,0.7901065111526917,0.03896151989544605,212.62000122070313,212.08500213623046,211.07000122070312,214.32766689823882,207.81233554316742,0.03135199524148561,0.4432102141400793,-0.0023887330530957,-0.0007040975324783,0.0031067767582586,-0.0047726799458465,1.9294872054630936,-0.010751718324151
2015-05-27,55.751425976195264,54.82292114037226,-0.15490861988718108,0.9156865951790704,0.8355849731005094,0.7992022035422552,0.03638276955825415,212.5540008544922,212.35700225830078,211.13300094604492,214.46474325881707,207.80125863327277,0.03206662302899716,0.7351616444330391,-0.010751718324151,0.0029124159290057,-0.000328518640139,-0.0029913341293705,1.9169069818242874,0.0094921690980911
2015-05-28,54.81017673512432,54.405992280372615,-0.19729338562187448,0.48240837149233323,0.8120239833839662,0.8017665595105974,0.01025742387336881,212.47000122070312,212.60100250244142,211.22750091552734,214.59700864807687,207.85799318297782,0.032421247611905284,0.6828910772979996,0.0094921690980911,-0.0023887330530957,-0.0007040975324783,0.0001905350306501,1.9190679113975824,-0.0011283038919525
2015-05-29,49.827265326331904,52.14938988140593,-1.1053867027407787,0.2706900534756878,0.6790109543705398,0.7772154384825859,-0.09820448411204608,211.9980010986328,212.49400177001954,211.36150054931642,214.48423736570842,208.2387637329244,0.029991887777407827,0.4645341294044912,-0.0011283038919525,-0.010751718324151,0.0029124159290057,0.0104275897383809,1.918582403767375,-0.0062129684764459
2015-06-01,51.3780072549078,52.80900534182865,-0.6666970901556767,1.4918931738404664,0.6013630779369237,0.7420449663734535,-0.14068188843652984,211.71400146484376,212.4070022583008,211.40400085449218,214.51376786473648,208.29423384424788,0.02985936723116039,0.5266911426450445,-0.0062129684764459,0.0094921690980911,-0.0023887330530957,0.001083811885691,1.9160479155280496,0.0020366010031891
2015-06-02,50.5561672240462,52.4437663065992,0.31324331830509294,0.30372028565914144,0.5169220342922927,0.6970203799572213,-0.18009834566492866,211.84600219726562,212.23300170898438,211.40600051879883,214.51560034595437,208.2964006916433,0.029857451370548713,0.4926035646057196,0.0020366010031891,-0.0011283038919525,-0.010751718324151,0.0031067767582586,1.9202325901368227,-0.0009926109873662
2015-06-03,52.7276427192757,53.33408440477636,-0.3667131125942976,0.28392524320048107,0.4895458419879617,0.6555254723633694,-0.16597963037540775,211.69000244140625,212.12200164794922,211.55700073242187,214.4509999904804,208.66300147436334,0.027738499279797713,0.5627155372470558,-0.0009926109873662,-0.0062129684764459,0.0094921690980911,-0.000328518640139,1.9195651742746496,0.0026494963899348
2015-06-04,45.803148071415826,50.224907588248485,-1.0966778487363236,0.588803744502549,0.31972690106670143,0.5883657581040359,-0.2686388570373345,211.2240020751953,211.8470016479492,211.66150131225587,214.16448860275707,209.15851402175466,0.023933879069736298,0.194066279270501,0.0026494963899348,0.0020366010031891,-0.0011283038919525,-0.0007040975324783,1.9179445926003504,-0.0084465520082999
2015-06-05,44.53636850842933,49.62304263056511,-0.6488562665282905,0.8315761594688597,0.1543162644642564,0.50155585937608,-0.34723959491182366,210.95000305175782,211.4740020751953,211.70650177001954,214.03327981154058,209.3797237284985,0.02222543807095818,0.08386716244478444,-0.0084465520082999,-0.0009926109873662,-0.0062129684764459,0.0029124159290057,1.919213160251484,-0.0017132280111654
2015-06-08,40.24146388257945,47.51247081421511,-1.4605149547234513,-0.18671872397452535,-0.0799442181036909,0.3852558438801259,-0.4652000619838168,210.33200073242188,211.02300109863282,211.54950180053712,214.26903699263713,208.8299666084371,0.026045449666706376,-0.06434387793816786,-0.0017132280111654,0.0026494963899348,0.0020366010031891,-0.0023887330530957,1.9269802294389267,-0.0061496330202022
2015-06-09,40.14451103390159,47.46390681087599,-1.3767996090585186,-1.4979672252567071,-0.26496365301557034,0.2552119445009867,-0.5201755975165571,209.75,210.79800109863282,211.44150161743164,214.45713904117395,208.42586419368934,0.028937266834982486,0.004001269244580484,-0.0061496330202022,-0.0084465520082999,-0.0009926109873662,-0.010751718324151,1.9299138304370098,-0.0001438928430144
